url,status,http_code,final_url,note,roles,cases
"https://www.tadviser.ru/index.php/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%93%D0%9A_%D0%A4%D0%A1%D0%9A_(%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82_(%D0%98%D0%98,_Artificial_intelligence,_AI))",working,200,"https://www.tadviser.ru/index.php/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%93%D0%9A_%D0%A4%D0%A1%D0%9A_(%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82_(%D0%98%D0%98,_Artificial_intelligence,_AI))",,source,ru-cn-fsk-redmadrobot-rag-01
https://www.tbank.ru/invest/social/profile/APRI_Official/18f72677-61cc-4dd7-a4fe-3ee30299c2c7/,working,200,https://www.tbank.ru/invest/social/profile/APRI_Official/18f72677-61cc-4dd7-a4fe-3ee30299c2c7/,,source,ru-cn-apri-napoleonit-visual-01
https://www.tdworld.com/digital-innovations/article/21262976/duke-energys-hybrid-approach-to-ai,working,200,https://www.tdworld.com/digital-innovations/article/21262976/duke-energys-hybrid-approach-to-ai,,"primary;metric",us-en-dukeenergy-sciml-transformer-01
https://www.tech.gov.sg/technews/how-govtech-uses-ai-to-enhance-digital-public-services/,working,200,https://www.tech.gov.sg/technews/how-govtech-uses-ai-to-enhance-digital-public-services/,,"primary;metric;client;source","sg-pb-govtech-oneservice-01;sg-pb-govtech-maestro-mom-01"
https://www.techinsider.ru/technologies/500942-iskusstvennyy-intellekt-dlya-indeyki/,working,200,https://www.techinsider.ru/technologies/500942-iskusstvennyy-intellekt-dlya-indeyki/,,source,ru-ag-damate-cv-01
https://www.testfit.io/customer-stories/bsb-design,working,200,https://www.testfit.io/customer-stories/bsb-design,,"primary;metric",us-cn-bsbdesign-testfit-sitefeasibility-01
https://www.tipranks.com/news/private-companies/industrial-customer-case-highlights-predictive-maintenance-gains-at-augury,working,200,https://www.tipranks.com/news/private-companies/industrial-customer-case-highlights-predictive-maintenance-gains-at-augury,,"primary;metric",ca-mf-canfor-augury-pm-01
https://www.uipath.com/resources/automation-case-studies/document-understanding-reduces-thermo-fisher-scientific-invoice-process,working,200,https://www.uipath.com/resources/automation-case-studies/document-understanding-reduces-thermo-fisher-scientific-invoice-process,,"primary;metric",us-dc-thermofisher-uipath-01
https://www.vedomosti.ru/press_releases/2020/07/21/ii-sistema-monitoringa-truda-solut-uvelichila-proizvoditelnost-stroitelei-gk-pik-na-20,working,200,https://www.vedomosti.ru/press_releases/2020/07/21/ii-sistema-monitoringa-truda-solut-uvelichila-proizvoditelnost-stroitelei-gk-pik-na-20,,"primary;metric",ru-cn-pik-solut-labor-01
https://www.vedomosti.ru/press_releases/2022/10/13/iskusstvennii-intellekt-pomogaet-agroholdingu-rusagro-planirovat-uborku-urozhaya,working,200,https://www.vedomosti.ru/press_releases/2022/10/13/iskusstvennii-intellekt-pomogaet-agroholdingu-rusagro-planirovat-uborku-urozhaya,,source,ru-ag-rusagro-harvest-01
https://www.vedomosti.ru/press_releases/2023/06/07/norbit-i-gruppa-etalon-zapuskayut-sistemu-prognozirovaniya-prodazh-na-baze-iskusstvennogo-intellekta,working,200,https://www.vedomosti.ru/press_releases/2023/06/07/norbit-i-gruppa-etalon-zapuskayut-sistemu-prognozirovaniya-prodazh-na-baze-iskusstvennogo-intellekta,,source,ru-cn-etalon-norbit-sales-01
https://www.vedomosti.ru/technologies/industries_and_markets/news/2025/10/16/1147306-elektroenergii-pomoschyu,working,200,https://www.vedomosti.ru/technologies/industries_and_markets/news/2025/10/16/1147306-elektroenergii-pomoschyu,,"primary;metric",ru-en-mts-energytool-rosseti-01
https://www.vedomosti.ru/technology/articles/2022/06/05/925209-tehnologiyu-raspoznavaniya-rechi,working,200,https://www.vedomosti.ru/technology/articles/2022/06/05/925209-tehnologiyu-raspoznavaniya-rechi,,source,ru-hc-crt-voice2med-01
https://www.viz.ai/news/large-real-world-multi-center-study-demonstrates-viz-ai-platform-saves-critical-minutes-in-stroke-care,working,200,https://www.viz.ai/news/large-real-world-multi-center-study-demonstrates-viz-ai-platform-saves-critical-minutes-in-stroke-care,,"primary;metric",us-hc-vizai-validate-01
https://www.zyfra.com/ru/news/media/t-plius-ziiot/,working,200,https://www.zyfra.com/ru/news/media/t-plius-ziiot/,,"primary;metric",ru-en-tplus-ziiot-pdm-01
https://xn--80aque.xn--p1ai/news/napoleon-it-i-pao-apri-zapuskayut-masshtabnoe-vnedrenie-vizualnogo-intellekta-v-stroitelstve/,working,200,https://xn--80aque.xn--p1ai/news/napoleon-it-i-pao-apri-zapuskayut-masshtabnoe-vnedrenie-vizualnogo-intellekta-v-stroitelstve/,,"primary;metric",ru-cn-apri-napoleonit-visual-01
https://yandex.ru/routing/articles/justfood/,working,200,https://yandex.ru/routing/articles/justfood/,,"primary;metric",ru-lg-justfood-yandex-01
https://yandex.ru/routing/articles/yandex-market/,working,200,https://yandex.ru/routing/articles/yandex-market/,,"primary;metric",ru-lg-yandex-market-delivery-01
"https://zdrav.expert/index.php/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%90%D0%BF%D1%82%D0%B5%D0%BA%D0%B8_36,6_(%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82_(%D0%98%D0%98,_Artificial_intelligence,_AI))",working,200,"https://zdrav.expert/index.php/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%90%D0%BF%D1%82%D0%B5%D0%BA%D0%B8_36,6_(%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82_(%D0%98%D0%98,_Artificial_intelligence,_AI))",,primary,ru-rt-apteka366-ai-agent-01
